Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE10708	AIPGENE10708	AIPGENE10708		103			AIPGENE10708	1.0	0.996	2	12	0	12	0	2	2	3	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	3	1	0	0	1	0	0	0	0.0	0.0	0.0	6585330.5	9252972.0	7623544.5	0.0	8403190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE12579
AIPGENE10716	AIPGENE10716	AIPGENE10716		892			AIPGENE10716	1.0	0.9987	5	32	28	32	5	2	1	4	2	0	1	5	6	1	2	3	4	2	1	4	1	0	1	3	6	1	2	3	5	2	1	4	2	0	1	5	6	1	2	3	5.0281204E7	3.9672312E7	3.0309062E7	2.0315356E7	1.2786624E7	0.0	1.3204581E7	4.736012E7	7.8910608E7	6595762.5	1.4466495E7	2.669038E7	1.7109928E7	1.510242E7	1.1234684E7	1.323428E7	0.0	0.0	0.0	1.7777144E7	5.7249116E7	0.0	9512167.0	1.7324766E7	
AIPGENE10752	AIPGENE10752	AIPGENE10752		146			AIPGENE10752	0.9529	0.9989	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10764	AIPGENE10764	AIPGENE10764		281			AIPGENE10764	1.0	0.9986	7	61	61	61	11	8	10	13	11	3	1	0	3	1	0	0	11	8	10	13	11	3	1	0	3	1	0	0	11	8	10	13	11	3	1	0	3	1	0	0	9.2569568E7	9.3743584E7	9.8293808E7	1.24828192E8	3.23322656E8	8.0982184E7	1.5095792E7	0.0	2.137216E7	0.0	0.0	0.0	4.4443484E7	4.7533904E7	4.758772E7	5.8885368E7	4.7289408E7	4.7722272E7	1.6498159E7	0.0	0.0	0.0	0.0	0.0	
AIPGENE10773	AIPGENE10773	AIPGENE10773		182			AIPGENE10773	1.0	0.9985	4	20	20	20	4	2	4	5	3	2	0	0	0	0	0	0	4	2	4	5	3	2	0	0	0	0	0	0	4	2	4	5	3	2	0	0	0	0	0	0	2.6715894E7	2.4762768E7	2.1446482E7	8253658.0	2.080277E7	8250884.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2899197E7	1.7200198E7	1.5055459E7	1.9458848E7	1.3265485E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10795	AIPGENE10795	AIPGENE10795		469			AIPGENE10795	0.7645	0.993	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1080	AIPGENE1080	AIPGENE1080		154			AIPGENE1080	1.0	0.9989	6	50	50	50	9	5	6	7	9	4	2	1	2	2	2	1	9	5	6	7	9	4	2	1	2	2	2	1	9	5	6	7	9	4	2	1	2	2	2	1	7.3976624E7	5.8732568E7	9.2789208E7	8.5068376E7	9.1959528E7	6.4625468E7	1.01057E7	7407797.0	1.4803274E7	0.0	1.1850514E7	1.5246338E7	2.1692272E7	2.2798958E7	3.0053918E7	3.1125832E7	3.103702E7	3.0772002E7	0.0	0.0	0.0	0.0	7857222.0	0.0	
AIPGENE10885	AIPGENE10885	AIPGENE10885		1059			AIPGENE10885	1.0	0.9982	4	13	13	13	6	1	2	2	1	1	0	0	0	0	0	0	6	1	2	2	1	1	0	0	0	0	0	0	6	1	2	2	1	1	0	0	0	0	0	0	2.9697308E7	2.704951E7	1.5811225E7	2.2676286E7	0.0	1.7332626E7	0.0	0.0	0.0	0.0	0.0	0.0	1.5465446E7	1.706824E7	0.0	1.4548734E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10893	AIPGENE10893	AIPGENE10893		1233			AIPGENE10893	1.0	0.9987	5	53	53	53	0	0	0	0	1	0	10	9	9	7	10	7	0	0	0	0	1	0	10	9	9	7	10	7	0	0	0	0	1	0	10	9	9	7	10	7	0.0	0.0	0.0	0.0	0.0	0.0	1.66131632E8	1.10372016E8	2.13457424E8	6.8227296E7	8.0639136E7	1.0072176E8	0.0	0.0	0.0	0.0	0.0	0.0	6.6135676E7	4.6950092E7	7.3157208E7	3.4813252E7	3.5556192E7	4.2076792E7	
AIPGENE10895	AIPGENE10895	AIPGENE10895		463			AIPGENE10895	1.0	0.9985	2	4	4	4	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	7321503.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10899	AIPGENE10899	AIPGENE10899		2450			AIPGENE10899	1.0	0.9982	6	32	32	32	9	6	8	5	3	1	0	0	0	0	0	0	9	6	8	5	3	1	0	0	0	0	0	0	9	6	8	5	3	1	0	0	0	0	0	0	4.0213128E7	1.8341776E7	1.5580537E7	1.6237178E7	8062671.0	5379715.5	0.0	0.0	0.0	0.0	0.0	0.0	1.2120682E7	8859099.0	9645115.0	7910898.5	6300784.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10905	AIPGENE10905	AIPGENE10905		341			AIPGENE10905	1.0	0.999	9	117	117	117	9	6	7	6	8	8	14	12	11	14	9	13	9	6	7	6	8	8	14	12	11	14	9	13	9	6	7	6	8	8	14	12	11	14	9	13	4.1398116E7	7.0056352E7	7.64924E7	1.25121112E8	1.11715408E8	1.03970128E8	1.78110192E8	1.48767104E8	2.36484256E8	1.51215632E8	9.377264E7	1.10344832E8	3.4514788E7	3.4157952E7	3.7852488E7	3.2966518E7	3.9738572E7	3.0995778E7	5.2495452E7	4.7883556E7	7.4947384E7	5.8980904E7	3.3069518E7	4.4398184E7	
AIPGENE10921	AIPGENE10921	AIPGENE10921		130			AIPGENE10921	0.7635	0.993	1	4	4	4	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0.0	5492054.0	7041646.5	7799954.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1093	AIPGENE1093	AIPGENE1093		93			AIPGENE1093	1.0	0.9984	1	12	0	12	3	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	4	1	0	0	0	0	0	0	0	2.0439004E7	1.9598828E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE1104
AIPGENE10935	AIPGENE10935	AIPGENE10935		345			AIPGENE10935	1.0	0.9974	3	6	1	6	4	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	8143421.0	0.0	1.5485878E7	3195132.0	6573168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5498331.5	0.0	9636247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10940	AIPGENE10940	AIPGENE10940		379			AIPGENE10940	0.9088	0.9977	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2660025.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE25919
AIPGENE10959	AIPGENE10959	AIPGENE10959		497			AIPGENE10959	0.898	0.9974	1	6	6	6	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10966	AIPGENE10966	AIPGENE10966		413			AIPGENE10966	1.0	0.9989	5	27	27	27	8	2	3	5	8	1	0	0	0	0	0	0	8	2	3	5	8	1	0	0	0	0	0	0	8	2	3	5	8	1	0	0	0	0	0	0	4.4532212E7	5.48833E7	5.7040992E7	6.1948956E7	4.7561032E7	3.7751176E7	0.0	0.0	0.0	0.0	0.0	0.0	3.3947864E7	0.0	4.9737512E7	5.6096888E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10967	AIPGENE10967	AIPGENE10967		220			AIPGENE10967	0.8247	0.9952	1	4	4	4	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	4473004.0	0.0	5666313.0	7092935.5	8065282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10977	AIPGENE10977	AIPGENE10977		403			AIPGENE10977	0.9999	0.9984	2	4	4	4	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0.0	0.0	0.0	6783640.5	6329074.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10991	AIPGENE10991	AIPGENE10991		232			AIPGENE10991	1.0	0.9987	4	19	15	19	3	2	3	4	5	2	0	0	0	0	0	0	3	2	2	3	3	2	0	0	0	0	0	0	3	2	3	4	5	2	0	0	0	0	0	0	2.868482E7	2.7092484E7	2.5754782E7	2.5580654E7	2.222896E7	1.165969E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7289996E7	1.8177866E7	1.4238586E7	1.8060384E7	1.4859303E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11011	AIPGENE11011	AIPGENE11011		1228			AIPGENE11011	0.6354	0.9871	1	3	3	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0.0	0.0	8246333.5	0.0	4756170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11057	AIPGENE11057	AIPGENE11057		201			AIPGENE11057	1.0	0.9986	3	34	33	34	2	1	3	3	4	2	3	4	5	2	3	2	2	1	3	3	3	2	3	4	5	2	3	2	2	1	3	3	4	2	3	4	5	2	3	2	3.8032856E7	2.6667768E7	4.8925336E7	2.8634128E7	3.9819664E7	3.8488384E7	1.6463582E7	1.791808E7	5.8117448E7	1.7067644E7	1.3432855E7	0.0	0.0	0.0	3.2632122E7	1.896371E7	2.3891292E7	0.0	1.3371536E7	0.0	4.4069384E7	1.2303776E7	0.0	0.0	
AIPGENE11091	AIPGENE11091	AIPGENE11091		364			AIPGENE11091	1.0	0.9986	8	53	30	53	10	3	8	13	14	5	0	0	0	0	0	0	5	2	4	6	11	2	0	0	0	0	0	0	10	3	8	13	14	5	0	0	0	0	0	0	2.334798E7	1.1706765E7	4.2275192E7	3.537944E7	6.2714064E7	1.279109E7	0.0	0.0	0.0	0.0	0.0	0.0	8790390.0	6729814.5	1.171193E7	1.1485321E7	1.3665338E7	7271062.5	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11099	AIPGENE11099	AIPGENE11099		228			AIPGENE11099	1.0	0.994	2	11	11	11	0	0	0	1	2	1	1	2	2	1	1	0	0	0	0	1	2	1	1	2	2	1	1	0	0	0	0	1	2	1	1	2	2	1	1	0	0.0	0.0	0.0	5345726.5	4655029.0	0.0	0.0	0.0	3.5533752E7	0.0	1808853.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11123	AIPGENE11123	AIPGENE11123		190			AIPGENE11123	1.0	0.9989	5	157	157	157	13	9	12	7	11	5	16	17	18	19	14	16	13	9	12	7	11	5	16	17	18	19	14	16	13	9	12	7	11	5	16	17	18	19	14	16	1.97722288E8	1.72998624E8	2.28906704E8	1.48583488E8	2.00486288E8	1.64984E8	4.16232224E8	3.31895136E8	4.47037408E8	3.30497984E8	2.94915104E8	3.35934784E8	8.4050216E7	7.5738104E7	8.9426648E7	7.315048E7	7.541708E7	8.233316E7	1.46099472E8	1.0795848E8	1.48416512E8	1.08856104E8	9.7852424E7	1.12985768E8	
AIPGENE1116	AIPGENE1116	AIPGENE1116		416			AIPGENE1116	0.6815	0.9895	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11167	AIPGENE11167	AIPGENE11167		365			AIPGENE11167	1.0	0.999	26	147	147	147	29	16	22	33	35	10	0	0	1	0	0	1	29	16	22	33	35	10	0	0	1	0	0	1	29	16	22	33	35	10	0	0	1	0	0	1	1.94246096E8	1.92875232E8	2.06936368E8	2.40663152E8	1.8438624E8	8.7126272E7	0.0	0.0	2.5210886E7	0.0	0.0	0.0	3.9692308E7	4.5258732E7	4.1814436E7	5.0342356E7	4.2767852E7	3.2376414E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11173	AIPGENE11173	AIPGENE11173		528			AIPGENE11173	0.8713	0.9966	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11186	AIPGENE11186	AIPGENE11186		375			AIPGENE11186	1.0	0.999	2	15	15	15	3	1	2	4	3	2	0	0	0	0	0	0	3	1	2	4	3	2	0	0	0	0	0	0	3	1	2	4	3	2	0	0	0	0	0	0	2.4186252E7	2.1594302E7	2.3976474E7	2.6977136E7	2.4596704E7	1.6277696E7	0.0	0.0	0.0	0.0	0.0	0.0	1.8068422E7	1.9689504E7	2.1093646E7	2.2172752E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11193	AIPGENE11193	AIPGENE11193		702			AIPGENE11193	1.0	0.9989	6	26	26	26	6	0	5	7	7	1	0	0	0	0	0	0	6	0	5	7	7	1	0	0	0	0	0	0	6	0	5	7	7	1	0	0	0	0	0	0	1.3999011E7	1.5758088E7	2.4957244E7	1.1892364E7	2.069395E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7454615.5	8557755.0	7412136.0	0.0	1.089663E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11223	AIPGENE11223	AIPGENE11223		292			AIPGENE11223	0.7961	0.9942	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2647414.5	0.0	0.0	0.0	1894873.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11224
AIPGENE11225	AIPGENE11225	AIPGENE11225		305			AIPGENE11225	1.0	0.9988	7	36	36	36	8	3	3	4	11	6	0	0	1	0	0	0	8	3	3	4	11	6	0	0	1	0	0	0	8	3	3	4	11	6	0	0	1	0	0	0	3.5091336E7	2.198147E7	1.8110002E7	5.2440996E7	6.3327868E7	2.1769652E7	0.0	1.724653E7	1.6864586E7	0.0	0.0	6281187.0	3.055068E7	1.8800772E7	2.1560058E7	1.8356714E7	2.2962128E7	1.6452972E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11237	AIPGENE11237	AIPGENE11237		224			AIPGENE11237	1.0	0.9988	3	18	18	18	7	0	2	7	2	0	0	0	0	0	0	0	7	0	2	7	2	0	0	0	0	0	0	0	7	0	2	7	2	0	0	0	0	0	0	0	2.953762E7	3716120.8	2.541302E7	2.041921E7	0.0	0.0	0.0	3705774.8	0.0	0.0	0.0	0.0	1.5371732E7	0.0	1.2740725E7	1.0099161E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11263	AIPGENE11263	AIPGENE11263		402			AIPGENE11263	0.9999	0.9964	2	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE18998
AIPGENE1127	AIPGENE1127	AIPGENE1127		348			AIPGENE1127	1.0	0.9986	3	9	0	9	2	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	5	0	0	0	0	0	0	0	0.0	0.0	0.0	7599947.0	3.8208792E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE7490
AIPGENE11276	AIPGENE11276	AIPGENE11276		606			AIPGENE11276	1.0	0.999	9	84	70	84	22	19	10	5	15	13	0	0	0	0	0	0	19	17	8	4	12	10	0	0	0	0	0	0	22	19	10	5	15	13	0	0	0	0	0	0	1.39358064E8	1.76401808E8	6.858828E7	1.7943598E7	8.05574E7	8.8166832E7	0.0	0.0	0.0	0.0	0.0	0.0	4.308212E7	5.3237328E7	2.8419754E7	0.0	2.7826242E7	3.2759582E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11286	AIPGENE11286	AIPGENE11286		574			AIPGENE11286	1.0	0.999	15	129	129	129	32	20	20	15	22	18	0	2	0	0	0	0	32	20	20	15	22	18	0	2	0	0	0	0	32	20	20	15	22	18	0	2	0	0	0	0	2.95196448E8	3.23598912E8	1.52157728E8	6.2633824E7	9.1588E7	1.01626936E8	0.0	1.5364498E7	0.0	0.0	0.0	0.0	1.10111968E8	1.24727504E8	6.3711552E7	2.9776728E7	4.2055248E7	5.1362568E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11306	AIPGENE11306	AIPGENE11306		391			AIPGENE11306	1.0	0.9984	6	22	0	22	6	4	2	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	2	2	6	2	0	0	0	0	0	0	2.1521716E7	2.1560194E7	1.7281162E7	1.29495E7	2.0083592E7	5537959.5	0.0	0.0	0.0	0.0	0.0	0.0	8595463.0	8329056.5	7502166.0	9502114.0	6616809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11307
AIPGENE11311	AIPGENE11311	AIPGENE11311		238			AIPGENE11311	1.0	0.998	3	12	12	12	2	1	2	3	4	0	0	0	0	0	0	0	2	1	2	3	4	0	0	0	0	0	0	0	2	1	2	3	4	0	0	0	0	0	0	0	2.6939904E7	2.4118798E7	2.8874694E7	2.9357572E7	3.008381E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2662468E7	1.753547E7	2.1711998E7	2.367086E7	1.8451128E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11319	AIPGENE11319	AIPGENE11319		728			AIPGENE11319	0.9835	0.9921	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11341	AIPGENE11341	AIPGENE11341		135			AIPGENE11341	1.0	0.999	2	15	15	15	5	0	1	3	4	2	0	0	0	0	0	0	5	0	1	3	4	2	0	0	0	0	0	0	5	0	1	3	4	2	0	0	0	0	0	0	1.6659534E7	1.6835574E7	1.0847613E7	3.1753514E7	1.7391912E7	0.0	0.0	1.6390559E7	0.0	0.0	0.0	0.0	9524350.0	9803128.0	0.0	1.83567E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11352	AIPGENE11352	AIPGENE11352		1554			AIPGENE11352	1.0	0.9965	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4398595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11356	AIPGENE11356	AIPGENE11356		729			AIPGENE11356	1.0	0.9909	3	6	5	6	1	0	0	2	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	2	1	0	1	0	1	0	0	0	9375446.0	5938034.5	6050941.5	7943311.0	0.0	0.0	0.0	2.1705134E7	3.48548E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11362	AIPGENE11362	AIPGENE11362		466			AIPGENE11362	1.0	0.998	2	6	6	6	0	0	1	2	1	2	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11368	AIPGENE11368	AIPGENE11368		469			AIPGENE11368	1.0	0.9953	4	9	0	9	0	0	0	0	0	0	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2800889E7	2.3592386E7	6468903.0	2689595.8	7934628.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11410	AIPGENE11410	AIPGENE11410		118			AIPGENE11410	0.9979	0.9986	1	4	4	4	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.0	0.0	0.0	1.1387228E7	0.0	0.0	0.0	5172213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11420	AIPGENE11420	AIPGENE11420		778			AIPGENE11420	1.0	0.999	25	162	162	162	30	13	27	38	24	16	4	3	5	1	0	1	30	13	27	38	24	16	4	3	5	1	0	1	30	13	27	38	24	16	4	3	5	1	0	1	1.6368072E8	2.07714816E8	2.25310144E8	2.74786816E8	1.56372256E8	1.66623808E8	1.4624402E7	2.3044686E7	8.0193912E7	0.0	0.0	0.0	5.1652896E7	4.3150124E7	5.5612092E7	5.6991796E7	4.1295616E7	5.7769436E7	0.0	0.0	4.0437992E7	0.0	0.0	0.0	
AIPGENE11421	AIPGENE11421	AIPGENE11421		1708			AIPGENE11421	1.0	0.999	33	159	0	159	39	15	30	32	31	6	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	15	30	32	31	6	1	2	1	2	0	0	3.60751904E8	2.50186336E8	2.9228848E8	3.9216016E8	2.97222336E8	7.7890616E7	6640048.0	4402160.5	2.2971946E7	8068895.0	0.0	0.0	1.00628104E8	7.6580008E7	1.02843688E8	1.050134E8	1.00471192E8	6.5617092E7	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11423
AIPGENE1143	AIPGENE1143	AIPGENE1143		277			AIPGENE1143	0.8955	0.9974	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5560761.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11436	AIPGENE11436	AIPGENE11436		163			AIPGENE11436	0.6918	0.99	1	13	13	13	2	0	1	1	1	1	1	2	0	1	1	2	2	0	1	1	1	1	1	2	0	1	1	2	2	0	1	1	1	1	1	2	0	1	1	2	5856904.0	0.0	8627225.0	1.2691008E7	7614013.0	0.0	1.6186227E7	0.0	0.0	2.1480008E7	1.2149179E7	1.000297E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
