Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE10716	AIPGENE10716	AIPGENE10716		892			AIPGENE10716	1.0	0.9986	5	34	31	34	5	2	2	5	2	0	1	4	6	1	3	3	4	2	2	5	1	0	1	3	6	1	3	3	5	2	2	5	2	0	1	4	6	1	3	3	5.028121E7	2.1734076E7	3.365953E7	2.3883134E7	1.2819497E7	0.0	1.4708153E7	4.0165756E7	4.9703108E7	6944802.5	2.1815766E7	2.9511688E7	1.7879604E7	1.3990308E7	1.0954158E7	1.3106447E7	0.0	0.0	0.0	1.6787928E7	5.3826596E7	0.0	1.0825786E7	1.9032672E7	
AIPGENE10752	AIPGENE10752	AIPGENE10752		146			AIPGENE10752	0.9332	0.9986	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10764	AIPGENE10764	AIPGENE10764		281			AIPGENE10764	1.0	0.9988	7	58	58	58	11	8	9	13	10	3	1	0	3	0	0	0	11	8	9	13	10	3	1	0	3	0	0	0	11	8	9	13	10	3	1	0	3	0	0	0	2.6352218E8	1.0306744E8	9.876207E7	1.2372793E8	3.1205542E8	8.223892E7	3877450.2	0.0	2.2355908E7	0.0	0.0	0.0	6.4022652E7	6.8936504E7	6.5470996E7	8.673923E7	6.8714824E7	6.411385E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10773	AIPGENE10773	AIPGENE10773		182			AIPGENE10773	1.0	0.9988	4	18	18	18	4	2	3	5	2	2	0	0	0	0	0	0	4	2	3	5	2	2	0	0	0	0	0	0	4	2	3	5	2	2	0	0	0	0	0	0	2.6715894E7	2.5166182E7	2.158978E7	8357726.0	1.7368988E7	8600024.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2978041E7	1.7273456E7	1.5147275E7	2.0727118E7	1.3084474E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10795	AIPGENE10795	AIPGENE10795		469			AIPGENE10795	0.749	0.9933	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1080	AIPGENE1080	AIPGENE1080		154			AIPGENE1080	1.0	0.9989	6	50	50	50	9	4	6	7	9	4	2	1	3	2	2	1	9	4	6	7	9	4	2	1	3	2	2	1	9	4	6	7	9	4	2	1	3	2	2	1	6.73688E7	5.0148324E7	8.9816504E7	8.513531E7	9.2574376E7	8.292548E7	6597578.0	0.0	1.548466E7	0.0	1.3740587E7	9302186.0	2.3694628E7	2.2469198E7	2.8911058E7	2.9598404E7	3.0044676E7	3.1241278E7	0.0	0.0	0.0	0.0	9098156.0	0.0	
AIPGENE10885	AIPGENE10885	AIPGENE10885		1059			AIPGENE10885	1.0	0.9986	4	9	9	9	6	1	0	1	1	0	0	0	0	0	0	0	6	1	0	1	1	0	0	0	0	0	0	0	6	1	0	1	1	0	0	0	0	0	0	0	2.9697308E7	1.6358598E7	1.5874046E7	1.0026382E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10893	AIPGENE10893	AIPGENE10893		1233			AIPGENE10893	1.0	0.999	5	59	59	59	0	0	0	0	1	0	11	9	10	9	11	8	0	0	0	0	1	0	11	9	10	9	11	8	0	0	0	0	1	0	11	9	10	9	11	8	0.0	0.0	0.0	0.0	0.0	0.0	1.5353742E8	9.146792E7	2.3487128E8	7.266698E7	8.207153E7	1.02075704E8	0.0	0.0	0.0	0.0	0.0	0.0	5.871701E7	3.8441536E7	7.640091E7	3.5616124E7	3.4173908E7	4.2321836E7	
AIPGENE10895	AIPGENE10895	AIPGENE10895		463			AIPGENE10895	1.0	0.9988	2	4	4	4	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	7379749.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10899	AIPGENE10899	AIPGENE10899		2450			AIPGENE10899	1.0	0.9984	6	33	33	33	9	7	8	5	3	1	0	0	0	0	0	0	9	7	8	5	3	1	0	0	0	0	0	0	9	7	8	5	3	1	0	0	0	0	0	0	4.021313E7	1.8803068E7	1.5688089E7	1.6441908E7	8240597.5	5607360.5	0.0	0.0	0.0	0.0	0.0	0.0	1.2120682E7	9083985.0	9694044.0	7981553.5	6425753.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10905	AIPGENE10905	AIPGENE10905		341			AIPGENE10905	1.0	0.999	9	122	122	122	9	7	7	5	8	8	15	14	12	14	9	14	9	7	7	5	8	8	15	14	12	14	9	14	9	7	7	5	8	8	15	14	12	14	9	14	4.1398116E7	8.3813016E7	7.803032E7	1.24660504E8	1.1237962E8	1.0728122E8	1.5701563E8	1.605937E8	2.698391E8	1.4968174E8	9.618888E7	1.1542798E8	3.1671238E7	3.3095512E7	3.5916212E7	3.2064706E7	3.9172868E7	3.0806974E7	4.9476652E7	4.8199856E7	8.3590376E7	5.552993E7	3.232624E7	4.4528868E7	
AIPGENE10921	AIPGENE10921	AIPGENE10921		130			AIPGENE10921	0.8233	0.9957	1	5	5	5	0	1	2	2	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0.0	5352110.5	7090255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1093	AIPGENE1093	AIPGENE1093		93			AIPGENE1093	0.9999	0.9985	1	12	0	12	3	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	4	1	0	0	0	0	0	0	0	2.0439004E7	2.0124904E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE1104
AIPGENE10935	AIPGENE10935	AIPGENE10935		345			AIPGENE10935	1.0	0.998	3	7	1	7	4	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	8143421.0	0.0	1.5761894E7	0.0	6625460.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5500370.5	0.0	9808561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10940	AIPGENE10940	AIPGENE10940		379			AIPGENE10940	0.903	0.9978	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2660025.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE25919
AIPGENE10959	AIPGENE10959	AIPGENE10959		497			AIPGENE10959	0.9023	0.9978	1	6	6	6	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10966	AIPGENE10966	AIPGENE10966		413			AIPGENE10966	1.0	0.9988	6	28	28	28	8	2	3	5	9	1	0	0	0	0	0	0	8	2	3	5	9	1	0	0	0	0	0	0	8	2	3	5	9	1	0	0	0	0	0	0	4.4532212E7	5.41278E7	5.6640056E7	6.1414244E7	6.0696136E7	3.8970748E7	0.0	0.0	0.0	0.0	0.0	0.0	3.4745748E7	0.0	4.827732E7	5.5488388E7	4.8021136E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10967	AIPGENE10967	AIPGENE10967		220			AIPGENE10967	0.8561	0.9966	1	4	4	4	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	4473004.0	0.0	5761225.5	6893650.0	8129445.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10977	AIPGENE10977	AIPGENE10977		403			AIPGENE10977	0.9998	0.9985	2	4	4	4	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0.0	0.0	0.0	6593045.0	6879999.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10991	AIPGENE10991	AIPGENE10991		232			AIPGENE10991	1.0	0.9989	4	19	15	19	3	2	3	4	5	2	0	0	0	0	0	0	3	2	2	3	3	2	0	0	0	0	0	0	3	2	3	4	5	2	0	0	0	0	0	0	2.868482E7	2.6518752E7	2.5780496E7	2.5450768E7	2.2324112E7	1.2020884E7	0.0	0.0	0.0	0.0	0.0	0.0	1.7118596E7	1.7792166E7	1.4082822E7	1.782304E7	1.4789375E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11057	AIPGENE11057	AIPGENE11057		201			AIPGENE11057	1.0	0.9989	3	38	37	38	2	1	3	4	4	3	4	4	5	3	3	2	2	1	3	4	3	3	4	4	5	3	3	2	2	1	3	4	4	3	4	4	5	3	3	2	3.8032856E7	2.6841036E7	4.8767924E7	2.880966E7	4.0110028E7	3.9731772E7	1.580577E7	1.5000686E7	6.815846E7	1.7970844E7	1.5049132E7	0.0	0.0	0.0	3.2650884E7	1.911214E7	2.4142594E7	0.0	1.4417291E7	0.0	5.0611596E7	1.2953152E7	0.0	0.0	
AIPGENE11091	AIPGENE11091	AIPGENE11091		364			AIPGENE11091	1.0	0.9989	8	56	31	56	11	3	10	14	12	6	0	0	0	0	0	0	5	2	6	7	9	2	0	0	0	0	0	0	11	3	10	14	12	6	0	0	0	0	0	0	2.334798E7	1.1408464E7	4.2712236E7	3.530163E7	6.3476948E7	1.333235E7	0.0	0.0	0.0	0.0	0.0	0.0	8804467.0	6597901.0	1.1808238E7	1.1495998E7	1.3684269E7	7624467.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11099	AIPGENE11099	AIPGENE11099		228			AIPGENE11099	0.9999	0.9964	2	15	15	15	0	0	0	2	2	1	1	2	4	1	1	1	0	0	0	2	2	1	1	2	4	1	1	1	0	0	0	2	2	1	1	2	4	1	1	1	0.0	0.0	0.0	5413129.0	4757756.0	0.0	0.0	0.0	2.6139042E7	0.0	2097352.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11123	AIPGENE11123	AIPGENE11123		190			AIPGENE11123	1.0	0.999	5	162	162	162	13	9	12	7	12	6	16	18	18	20	15	16	13	9	12	7	12	6	16	18	18	20	15	16	13	9	12	7	12	6	16	18	18	20	15	16	1.9772229E8	1.7181158E8	2.3114603E8	1.480305E8	2.0172624E8	1.6670898E8	3.729174E8	2.959153E8	5.017524E8	3.3281885E8	2.9096496E8	3.5966128E8	8.246923E7	7.484191E7	8.9425E7	7.241564E7	7.528263E7	8.243701E7	1.2606738E8	9.684964E7	1.6627326E8	1.0720938E8	9.499647E7	1.1892588E8	
AIPGENE11124	AIPGENE11124	AIPGENE11124		129			AIPGENE11124	1.0	0.9985	2	41	0	41	1	0	3	4	2	2	4	4	6	6	5	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	2	2	4	4	6	6	5	4	6877966.0	0.0	1.0089679E7	1.3257011E7	1.2150008E7	1.2345589E7	3.4259892E7	2.2856232E7	4.239466E7	1.8041146E7	3.5201836E7	3.4188624E7	0.0	0.0	0.0	0.0	0.0	0.0	2.8234828E7	0.0	3.2001084E7	0.0	2.845386E7	3.102475E7	sp|P01112|RASH_HUMAN
AIPGENE1116	AIPGENE1116	AIPGENE1116		416			AIPGENE1116	0.7662	0.9939	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11167	AIPGENE11167	AIPGENE11167		365			AIPGENE11167	1.0	0.999	26	147	147	147	27	17	23	31	36	11	0	0	1	0	0	1	27	17	23	31	36	11	0	0	1	0	0	1	27	17	23	31	36	11	0	0	1	0	0	1	1.8286478E8	1.8335051E8	1.9885822E8	2.2968978E8	1.8373152E8	8.925463E7	0.0	0.0	0.0	0.0	0.0	0.0	4.4458796E7	4.3842336E7	4.0937504E7	4.8718044E7	4.069812E7	3.2796992E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11173	AIPGENE11173	AIPGENE11173		528			AIPGENE11173	0.9972	0.9967	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11186	AIPGENE11186	AIPGENE11186		375			AIPGENE11186	1.0	0.9989	2	14	14	14	3	0	2	4	3	2	0	0	0	0	0	0	3	0	2	4	3	2	0	0	0	0	0	0	3	0	2	4	3	2	0	0	0	0	0	0	2.4186252E7	2.1379052E7	2.4154852E7	2.6788838E7	2.4685498E7	1.5500851E7	0.0	0.0	0.0	0.0	0.0	0.0	1.8268576E7	1.9591588E7	2.1563268E7	2.164249E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11193	AIPGENE11193	AIPGENE11193		702			AIPGENE11193	1.0	0.9989	6	26	26	26	6	1	5	7	6	1	0	0	0	0	0	0	6	1	5	7	6	1	0	0	0	0	0	0	6	1	5	7	6	1	0	0	0	0	0	0	1.3999011E7	1.4803352E7	2.5825074E7	1.1976554E7	2.067316E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7538137.5	8074349.0	7650093.0	0.0	1.0933188E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11223	AIPGENE11223	AIPGENE11223		292			AIPGENE11223	0.8613	0.9968	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2647414.5	0.0	0.0	0.0	1936689.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11224
AIPGENE11225	AIPGENE11225	AIPGENE11225		305			AIPGENE11225	1.0	0.9988	7	38	38	38	9	3	4	4	11	6	0	0	1	0	0	0	9	3	4	4	11	6	0	0	1	0	0	0	9	3	4	4	11	6	0	0	1	0	0	0	3.5091336E7	3.4159304E7	1.8033364E7	5.0164108E7	6.384511E7	2.2423834E7	0.0	0.0	1.7640852E7	0.0	0.0	7268828.5	2.9260012E7	1.6666767E7	1.91154E7	2.2547728E7	2.2789544E7	1.7260144E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11237	AIPGENE11237	AIPGENE11237		224			AIPGENE11237	1.0	0.9988	3	19	19	19	7	0	2	7	3	0	0	0	0	0	0	0	7	0	2	7	3	0	0	0	0	0	0	0	7	0	2	7	3	0	0	0	0	0	0	0	2.953762E7	1.3449667E7	2.5390008E7	1.3570856E7	9810441.0	0.0	0.0	0.0	2218117.2	0.0	0.0	0.0	1.6558837E7	0.0	1.33183E7	8638910.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11263	AIPGENE11263	AIPGENE11263		402			AIPGENE11263	0.9998	0.9968	2	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE18998
AIPGENE1127	AIPGENE1127	AIPGENE1127		348			AIPGENE1127	1.0	0.9988	3	9	0	9	2	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	5	0	0	0	0	0	0	0	0.0	0.0	0.0	7386416.5	3.8942416E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE7490
AIPGENE11276	AIPGENE11276	AIPGENE11276		606			AIPGENE11276	1.0	0.999	9	85	72	85	22	20	11	5	16	11	0	0	0	0	0	0	19	18	9	4	13	9	0	0	0	0	0	0	22	20	11	5	16	11	0	0	0	0	0	0	1.3935806E8	1.7349758E8	7.018226E7	2.566093E7	8.661408E7	7.602282E7	0.0	0.0	0.0	0.0	0.0	0.0	4.4012936E7	5.7648996E7	2.8402992E7	1.6956386E7	2.7813188E7	3.2554034E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11286	AIPGENE11286	AIPGENE11286		574			AIPGENE11286	1.0	0.999	16	134	134	134	32	21	21	15	22	19	0	2	1	0	1	0	32	21	21	15	22	19	0	2	1	0	1	0	32	21	21	15	22	19	0	2	1	0	1	0	2.9519645E8	3.3083037E8	1.5370598E8	6.2395536E7	9.213503E7	1.9048235E8	0.0	1.637654E7	0.0	0.0	5247930.5	0.0	1.209913E8	1.3835222E8	7.0840424E7	3.2849322E7	4.62847E7	5.7100148E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11306	AIPGENE11306	AIPGENE11306		391			AIPGENE11306	1.0	0.9986	5	22	0	22	7	4	2	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	1	6	2	0	0	0	0	0	0	1.6597982E7	2.1115892E7	1.751935E7	4263244.5	1.6199868E7	5772301.0	0.0	0.0	0.0	0.0	0.0	0.0	8109733.0	8572837.0	7521717.5	0.0	7172343.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11307
AIPGENE11311	AIPGENE11311	AIPGENE11311		238			AIPGENE11311	1.0	0.9979	3	13	13	13	3	1	2	3	4	0	0	0	0	0	0	0	3	1	2	3	4	0	0	0	0	0	0	0	3	1	2	3	4	0	0	0	0	0	0	0	2.836454E7	2.322739E7	2.9097424E7	2.925643E7	3.0521604E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3640682E7	1.7078704E7	2.2099904E7	2.3547612E7	1.8877336E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11319	AIPGENE11319	AIPGENE11319		728			AIPGENE11319	0.9934	0.9888	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11320	AIPGENE11320	AIPGENE11320		467			AIPGENE11320	1.0	0.9926	3	5	0	5	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	6869072.0	2706226.5	5476323.0	0.0	3835482.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11321, AIPGENE11322, AIPGENE11323, AIPGENE7374, AIPGENE7375, AIPGENE7376, AIPGENE7377
AIPGENE11341	AIPGENE11341	AIPGENE11341		135			AIPGENE11341	1.0	0.999	2	17	17	17	5	0	2	3	4	3	0	0	0	0	0	0	5	0	2	3	4	3	0	0	0	0	0	0	5	0	2	3	4	3	0	0	0	0	0	0	1.6659534E7	0.0	1.0966427E7	3.150608E7	1.7574348E7	1.881697E7	0.0	0.0	0.0	0.0	0.0	0.0	9829334.0	0.0	0.0	1.8782198E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11352	AIPGENE11352	AIPGENE11352		1554			AIPGENE11352	1.0	0.9969	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4398595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11356	AIPGENE11356	AIPGENE11356		729			AIPGENE11356	0.9973	0.9946	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11362	AIPGENE11362	AIPGENE11362		466			AIPGENE11362	1.0	0.9981	2	6	6	6	0	0	1	2	1	2	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11363	AIPGENE11363	AIPGENE11363		440			AIPGENE11363	0.7855	0.9945	1	5	5	5	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11368	AIPGENE11368	AIPGENE11368		469			AIPGENE11368	1.0	0.998	4	9	0	9	0	0	0	0	0	0	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0929742E7	2.467833E7	6811229.5	3118567.2	9182253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11410	AIPGENE11410	AIPGENE11410		118			AIPGENE11410	0.9995	0.9983	2	6	6	6	1	0	0	1	2	0	0	1	1	0	0	0	1	0	0	1	2	0	0	1	1	0	0	0	1	0	0	1	2	0	0	1	1	0	0	0	2607717.2	0.0	0.0	1.1467842E7	0.0	0.0	0.0	4357253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11420	AIPGENE11420	AIPGENE11420		778			AIPGENE11420	1.0	0.999	26	173	173	173	33	16	26	39	27	17	4	3	5	1	0	2	33	16	26	39	27	17	4	3	5	1	0	2	33	16	26	39	27	17	4	3	5	1	0	2	2.6055227E8	2.1038032E8	2.2606768E8	2.6959242E8	1.5936547E8	1.7645302E8	1.6289645E7	2.0651074E7	8.000667E7	0.0	0.0	5818251.5	5.924242E7	4.767073E7	6.110235E7	6.102684E7	4.56511E7	6.4268452E7	0.0	0.0	4.2480544E7	0.0	0.0	0.0	
AIPGENE11421	AIPGENE11421	AIPGENE11421		1708			AIPGENE11421	1.0	0.999	33	170	0	170	43	17	31	32	31	8	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	17	31	32	31	8	2	2	2	2	0	0	3.6101766E8	2.4954568E8	3.5495907E8	3.9149114E8	2.9807706E8	7.790815E7	4335002.5	3708534.0	3.0963788E7	8921052.0	0.0	0.0	9.998786E7	7.7928664E7	1.01760984E8	1.04169224E8	1.0118112E8	6.6356456E7	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11423
AIPGENE1143	AIPGENE1143	AIPGENE1143		277			AIPGENE1143	0.8797	0.9972	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5560761.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
