Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Control_1 Spectral Count	Control_2 Spectral Count	Control_3 Spectral Count	Control_4 Spectral Count	Control_5 Spectral Count	Control_6 Spectral Count	Symbiosome_1 Spectral Count	Symbiosome_2 Spectral Count	Symbiosome_3 Spectral Count	Symbiosome_4 Spectral Count	Symbiosome_5 Spectral Count	Symbiosome_6 Spectral Count	Control_1 Unique Spectral Count	Control_2 Unique Spectral Count	Control_3 Unique Spectral Count	Control_4 Unique Spectral Count	Control_5 Unique Spectral Count	Control_6 Unique Spectral Count	Symbiosome_1 Unique Spectral Count	Symbiosome_2 Unique Spectral Count	Symbiosome_3 Unique Spectral Count	Symbiosome_4 Unique Spectral Count	Symbiosome_5 Unique Spectral Count	Symbiosome_6 Unique Spectral Count	Control_1 Total Spectral Count	Control_2 Total Spectral Count	Control_3 Total Spectral Count	Control_4 Total Spectral Count	Control_5 Total Spectral Count	Control_6 Total Spectral Count	Symbiosome_1 Total Spectral Count	Symbiosome_2 Total Spectral Count	Symbiosome_3 Total Spectral Count	Symbiosome_4 Total Spectral Count	Symbiosome_5 Total Spectral Count	Symbiosome_6 Total Spectral Count	Control_1 Intensity	Control_2 Intensity	Control_3 Intensity	Control_4 Intensity	Control_5 Intensity	Control_6 Intensity	Symbiosome_1 Intensity	Symbiosome_2 Intensity	Symbiosome_3 Intensity	Symbiosome_4 Intensity	Symbiosome_5 Intensity	Symbiosome_6 Intensity	Control_1 MaxLFQ Intensity	Control_2 MaxLFQ Intensity	Control_3 MaxLFQ Intensity	Control_4 MaxLFQ Intensity	Control_5 MaxLFQ Intensity	Control_6 MaxLFQ Intensity	Symbiosome_1 MaxLFQ Intensity	Symbiosome_2 MaxLFQ Intensity	Symbiosome_3 MaxLFQ Intensity	Symbiosome_4 MaxLFQ Intensity	Symbiosome_5 MaxLFQ Intensity	Symbiosome_6 MaxLFQ Intensity	Indistinguishable Proteins
AIPGENE10659	AIPGENE10659	AIPGENE10659		399			AIPGENE10659	1.0	0.999	18	259	0	259	46	31	34	48	56	33	0	3	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	46	31	34	48	56	33	0	3	3	1	1	3	1.1849473E9	1.0600773E9	1.1005121E9	1.3235846E9	1.3336392E9	7.9516915E8	8657696.0	2.9694908E7	6.7896504E7	0.0	3754067.5	1.0727697E7	2.1653965E8	2.0458795E8	2.1180933E8	2.2773205E8	2.2260323E8	1.5121222E8	0.0	2.523635E7	3.7170492E7	0.0	0.0	0.0	AIPGENE10660, AIPGENE10661
AIPGENE10679	AIPGENE10679	AIPGENE10679		94			AIPGENE10679	0.9461	0.9984	1	10	10	10	4	0	2	1	2	1	0	0	0	0	0	0	4	0	2	1	2	1	0	0	0	0	0	0	4	0	2	1	2	1	0	0	0	0	0	0	7842252.0	0.0	1.2624205E7	1.0030568E7	7175114.5	5124619.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10686	AIPGENE10686	AIPGENE10686		224			AIPGENE10686	0.6923	0.988	1	6	6	6	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	3	2	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5516328E7	0.0	0.0	1808832.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10708	AIPGENE10708	AIPGENE10708		103			AIPGENE10708	1.0	0.9982	2	13	0	13	0	2	2	3	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	4	1	0	0	1	0	0	0	0.0	0.0	0.0	6928472.5	9277178.0	7794446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE12579
AIPGENE10716	AIPGENE10716	AIPGENE10716		892			AIPGENE10716	1.0	0.999	5	37	30	37	5	2	2	4	2	0	2	5	6	3	3	3	4	2	2	4	1	0	1	3	6	1	3	3	5	2	2	4	2	0	2	5	6	3	3	3	5.0281204E7	3.9678496E7	3.3805732E7	2.4846398E7	1.2819497E7	0.0	3.612275E7	4.203212E7	4.605032E7	2.29438E7	2.1550372E7	2.8744264E7	1.8992962E7	1.6570942E7	1.1821646E7	1.5080297E7	0.0	0.0	1.8704782E7	1.5853722E7	5.3832396E7	1.026707E7	1.0705432E7	1.8965136E7	
AIPGENE10752	AIPGENE10752	AIPGENE10752		146			AIPGENE10752	0.9595	0.9988	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10764	AIPGENE10764	AIPGENE10764		281			AIPGENE10764	1.0	0.9989	7	62	62	62	11	8	10	15	10	3	1	0	3	1	0	0	11	8	10	15	10	3	1	0	3	1	0	0	11	8	10	15	10	3	1	0	3	1	0	0	9.256957E7	9.489829E7	9.836638E7	1.4270832E8	3.1238797E8	8.180602E7	6105916.0	0.0	1.9657464E7	0.0	0.0	0.0	4.811893E7	5.415662E7	5.1237716E7	6.7518536E7	5.2979228E7	5.132004E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10773	AIPGENE10773	AIPGENE10773		182			AIPGENE10773	1.0	0.9988	4	20	20	20	4	2	4	5	3	2	0	0	0	0	0	0	4	2	4	5	3	2	0	0	0	0	0	0	4	2	4	5	3	2	0	0	0	0	0	0	2.6715894E7	2.6138394E7	2.1455738E7	8683731.0	2.0854992E7	8435848.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2978676E7	1.806984E7	1.5171222E7	2.0535072E7	1.3296348E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10795	AIPGENE10795	AIPGENE10795		469			AIPGENE10795	0.8597	0.9956	1	2	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1080	AIPGENE1080	AIPGENE1080		154			AIPGENE1080	1.0	0.999	6	52	52	52	10	5	6	7	9	4	2	1	3	2	2	1	10	5	6	7	9	4	2	1	3	2	2	1	10	5	6	7	9	4	2	1	3	2	2	1	6.73688E7	5.8883788E7	8.914318E7	8.543335E7	9.26543E7	6.5169212E7	1.0389368E7	0.0	1.9175118E7	0.0	1.210604E7	8779398.0	2.3796592E7	2.274914E7	2.8795082E7	3.0676744E7	3.0623292E7	3.0904378E7	0.0	0.0	0.0	0.0	8028342.5	0.0	
AIPGENE10885	AIPGENE10885	AIPGENE10885		1059			AIPGENE10885	1.0	0.9988	4	21	21	21	6	1	3	2	1	2	3	2	1	0	0	0	6	1	3	2	1	2	3	2	1	0	0	0	6	1	3	2	1	2	3	2	1	0	0	0	2.9697308E7	2.7080224E7	0.0	2.313079E7	0.0	1.7453874E7	2.2311458E7	1.8896046E7	0.0	0.0	0.0	0.0	1.5499186E7	1.7130266E7	0.0	1.4857781E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10893	AIPGENE10893	AIPGENE10893		1233			AIPGENE10893	1.0	0.999	5	59	59	59	0	0	0	0	1	0	11	9	11	8	11	8	0	0	0	0	1	0	11	9	11	8	11	8	0	0	0	0	1	0	11	9	11	8	11	8	0.0	0.0	0.0	0.0	0.0	0.0	1.87562E8	1.0337511E8	2.2159352E8	7.184541E7	8.122633E7	1.113285E8	0.0	0.0	0.0	0.0	0.0	0.0	6.3140772E7	4.440266E7	7.797518E7	3.536304E7	3.4266524E7	4.6349788E7	
AIPGENE10895	AIPGENE10895	AIPGENE10895		463			AIPGENE10895	1.0	0.9989	3	5	5	5	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	7373318.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10899	AIPGENE10899	AIPGENE10899		2450			AIPGENE10899	1.0	0.9985	6	34	34	34	9	7	8	5	4	1	0	0	0	0	0	0	9	7	8	5	4	1	0	0	0	0	0	0	9	7	8	5	4	1	0	0	0	0	0	0	4.021313E7	1.8485864E7	1.5559655E7	1.708325E7	8081970.0	5500315.5	0.0	0.0	0.0	0.0	0.0	0.0	1.2120682E7	8931357.0	9619316.0	8300882.5	6308195.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10905	AIPGENE10905	AIPGENE10905		341			AIPGENE10905	1.0	0.999	9	127	127	127	11	6	7	6	8	8	17	15	11	16	9	13	11	6	7	6	8	8	17	15	11	16	9	13	11	6	7	6	8	8	17	15	11	16	9	13	4.1398116E7	7.099912E7	7.8106E7	1.2532436E8	1.1223294E8	1.0527878E8	1.7803763E8	1.6013485E8	2.5911352E8	1.6255909E8	9.6735544E7	1.1656102E8	3.385296E7	3.4322584E7	3.7542428E7	3.175497E7	3.9284484E7	3.1032412E7	5.3348356E7	4.8955476E7	7.740546E7	5.8083664E7	3.2817362E7	4.627091E7	
AIPGENE10921	AIPGENE10921	AIPGENE10921		130			AIPGENE10921	0.7972	0.9931	1	4	4	4	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0.0	5501270.0	7032209.0	8011749.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE1093	AIPGENE1093	AIPGENE1093		93			AIPGENE1093	0.9999	0.9988	1	12	0	12	3	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	4	1	0	0	0	0	0	0	0	2.0439004E7	2.0954284E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE1104
AIPGENE10935	AIPGENE10935	AIPGENE10935		345			AIPGENE10935	1.0	0.9979	3	7	1	7	4	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	0	8143421.0	0.0	1.6033424E7	3361621.0	6619687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5561495.0	0.0	9992499.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10940	AIPGENE10940	AIPGENE10940		379			AIPGENE10940	0.9469	0.9985	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2660025.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE25919
AIPGENE10959	AIPGENE10959	AIPGENE10959		497			AIPGENE10959	0.9503	0.9986	1	6	6	6	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10966	AIPGENE10966	AIPGENE10966		413			AIPGENE10966	1.0	0.999	6	28	28	28	8	2	3	5	9	1	0	0	0	0	0	0	8	2	3	5	9	1	0	0	0	0	0	0	8	2	3	5	9	1	0	0	0	0	0	0	4.4532212E7	5.4752812E7	5.6479796E7	6.2366004E7	5.958166E7	3.8246652E7	0.0	0.0	0.0	0.0	0.0	0.0	3.4768484E7	0.0	4.816054E7	5.6209004E7	4.759376E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10967	AIPGENE10967	AIPGENE10967		220			AIPGENE10967	0.9261	0.9978	1	4	4	4	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	4473004.0	0.0	5677850.0	7285533.0	8122361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10977	AIPGENE10977	AIPGENE10977		403			AIPGENE10977	0.9989	0.9985	2	5	5	5	0	2	0	2	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0.0	0.0	0.0	6967839.0	6747563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE10991	AIPGENE10991	AIPGENE10991		232			AIPGENE10991	1.0	0.9989	4	19	15	19	3	2	3	4	5	2	0	0	0	0	0	0	3	2	2	3	3	2	0	0	0	0	0	0	3	2	3	4	5	2	0	0	0	0	0	0	2.868482E7	2.7117788E7	2.5551388E7	2.6105848E7	2.2317912E7	1.1749145E7	0.0	0.0	0.0	0.0	0.0	0.0	1.727959E7	1.8193252E7	1.4107488E7	1.83928E7	1.4921958E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11011	AIPGENE11011	AIPGENE11011		1228			AIPGENE11011	0.7432	0.9907	1	4	4	4	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	6649593.0	0.0	8272991.0	0.0	4767554.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11057	AIPGENE11057	AIPGENE11057		201			AIPGENE11057	1.0	0.9989	3	37	35	37	3	1	4	3	4	2	3	4	5	2	3	3	2	1	4	3	3	2	3	4	5	2	3	3	3	1	4	3	4	2	3	4	5	2	3	3	4.105466E7	2.7690952E7	4.8626576E7	2.9019402E7	4.0141516E7	3.8993532E7	1.6211653E7	1.6556772E7	6.4317664E7	2.043455E7	1.4634306E7	0.0	3.9517332E7	0.0	3.320477E7	1.982798E7	2.5223874E7	0.0	1.2995431E7	0.0	4.4995788E7	1.352727E7	0.0	0.0	
AIPGENE11091	AIPGENE11091	AIPGENE11091		364			AIPGENE11091	1.0	0.9988	8	56	33	56	11	3	10	13	14	5	0	0	0	0	0	0	6	2	6	6	11	2	0	0	0	0	0	0	11	3	10	13	14	5	0	0	0	0	0	0	2.8913504E7	1.1726408E7	4.2806144E7	3.615098E7	6.287633E7	1.3077834E7	0.0	0.0	0.0	0.0	0.0	0.0	8815926.0	6741906.0	1.181835E7	1.167544E7	1.3740682E7	7434943.5	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11099	AIPGENE11099	AIPGENE11099		228			AIPGENE11099	0.9988	0.9972	2	12	12	12	0	0	0	1	2	1	1	2	3	1	1	0	0	0	0	1	2	1	1	2	3	1	1	0	0	0	0	1	2	1	1	2	3	1	1	0	0.0	0.0	0.0	5624276.0	4666171.5	0.0	0.0	0.0	3.2956294E7	0.0	1847856.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11123	AIPGENE11123	AIPGENE11123		190			AIPGENE11123	1.0	0.999	5	159	159	159	13	9	12	7	11	5	16	17	19	20	14	16	13	9	12	7	11	5	16	17	19	20	14	16	13	9	12	7	11	5	16	17	19	20	14	16	1.9772229E8	1.7331882E8	2.2785877E8	1.487599E8	2.0086586E8	1.6630416E8	4.1915856E8	3.1877386E8	4.564351E8	3.394571E8	3.133896E8	3.650691E8	8.4853784E7	7.611849E7	8.920099E7	7.354476E7	7.5730424E7	8.336645E7	1.4837786E8	1.0318961E8	1.5514954E8	1.134695E8	1.0403087E8	1.1927851E8	
AIPGENE1116	AIPGENE1116	AIPGENE1116		416			AIPGENE1116	0.7452	0.9908	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11167	AIPGENE11167	AIPGENE11167		365			AIPGENE11167	1.0	0.999	26	149	149	149	30	16	23	32	35	11	0	0	1	0	0	1	30	16	23	32	35	11	0	0	1	0	0	1	30	16	23	32	35	11	0	0	1	0	0	1	1.942461E8	1.9293816E8	1.6631893E8	2.356536E8	1.8533565E8	8.810621E7	2113938.2	0.0	2.3188208E7	0.0	0.0	0.0	4.027886E7	4.632473E7	4.0292268E7	4.9840576E7	4.39638E7	3.2168212E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11173	AIPGENE11173	AIPGENE11173		528			AIPGENE11173	0.9939	0.9984	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11186	AIPGENE11186	AIPGENE11186		375			AIPGENE11186	0.9999	0.999	2	15	15	15	3	1	2	4	3	2	0	0	0	0	0	0	3	1	2	4	3	2	0	0	0	0	0	0	3	1	2	4	3	2	0	0	0	0	0	0	2.4186252E7	2.160142E7	2.4311932E7	2.693634E7	2.4672788E7	1.6357009E7	0.0	0.0	0.0	0.0	0.0	0.0	1.81913E7	1.9840028E7	2.1434418E7	2.1967204E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11193	AIPGENE11193	AIPGENE11193		702			AIPGENE11193	1.0	0.9989	6	28	28	28	6	1	5	8	7	1	0	0	0	0	0	0	6	1	5	8	7	1	0	0	0	0	0	0	6	1	5	8	7	1	0	0	0	0	0	0	1.3999011E7	1.6016562E7	2.554124E7	1.2022138E7	2.0748086E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7538137.5	8743027.0	7575415.0	0.0	1.0981535E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11223	AIPGENE11223	AIPGENE11223		292			AIPGENE11223	0.9104	0.9973	1	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2647414.5	0.0	0.0	0.0	1899409.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11224
AIPGENE11225	AIPGENE11225	AIPGENE11225		305			AIPGENE11225	1.0	0.999	7	37	37	37	8	3	3	4	12	6	0	0	1	0	0	0	8	3	3	4	12	6	0	0	1	0	0	0	8	3	3	4	12	6	0	0	1	0	0	0	3.5091336E7	2.1987078E7	3309664.8	5.3528456E7	6.402392E7	2.1998952E7	0.0	0.0	1.5511535E7	0.0	0.0	7304173.5	3.145471E7	1.9325652E7	0.0	2.1075168E7	2.4412798E7	1.7616444E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11237	AIPGENE11237	AIPGENE11237		224			AIPGENE11237	1.0	0.999	3	19	19	19	7	0	3	7	2	0	0	0	0	0	0	0	7	0	3	7	2	0	0	0	0	0	0	0	7	0	3	7	2	0	0	0	0	0	0	0	2.953762E7	3722356.2	2.5197194E7	2.1095198E7	0.0	0.0	4526379.5	0.0	2167036.8	0.0	0.0	0.0	1.5297047E7	0.0	1.2631023E7	1.0348157E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11239	AIPGENE11239	AIPGENE11239		448			AIPGENE11239	0.6704	0.9868	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2024963.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE5001
AIPGENE11263	AIPGENE11263	AIPGENE11263		402			AIPGENE11263	0.9983	0.9981	2	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE18998
AIPGENE1127	AIPGENE1127	AIPGENE1127		348			AIPGENE1127	1.0	0.9989	4	10	0	10	2	0	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	6	0	0	0	0	0	0	0	0.0	0.0	0.0	7806311.5	3.903171E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE7490
AIPGENE11276	AIPGENE11276	AIPGENE11276		606			AIPGENE11276	1.0	0.999	9	90	75	90	23	20	10	7	17	13	0	0	0	0	0	0	20	18	8	5	14	10	0	0	0	0	0	0	23	20	10	7	17	13	0	0	0	0	0	0	1.3935808E8	1.7732192E8	6.931301E7	2.879517E7	8.673018E7	8.888266E7	0.0	0.0	0.0	0.0	0.0	0.0	4.3736976E7	5.686981E7	2.815144E7	1.727587E7	2.798231E7	3.3586188E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11286	AIPGENE11286	AIPGENE11286		574			AIPGENE11286	1.0	0.999	15	134	134	134	33	21	20	15	24	19	0	2	0	0	0	0	33	21	20	15	24	19	0	2	0	0	0	0	33	21	20	15	24	19	0	2	0	0	0	0	3.0211552E8	3.2516384E8	1.5280931E8	6.347327E7	9.199507E7	1.9017005E8	0.0	1.6654207E7	0.0	0.0	0.0	0.0	1.1903676E8	1.3710768E8	6.949697E7	3.2854878E7	4.6126828E7	5.5950456E7	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11306	AIPGENE11306	AIPGENE11306		391			AIPGENE11306	1.0	0.9986	7	25	0	25	8	5	2	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	2	2	6	2	0	0	0	0	0	0	1.6597982E7	2.1829264E7	1.732693E7	1.3406182E7	2.0131664E7	5662107.0	0.0	0.0	0.0	0.0	0.0	0.0	8091253.5	8378323.5	7779650.5	9760128.0	6887681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11307
AIPGENE11311	AIPGENE11311	AIPGENE11311		238			AIPGENE11311	1.0	0.9985	3	12	12	12	2	1	2	3	4	0	0	0	0	0	0	0	2	1	2	3	4	0	0	0	0	0	0	0	2	1	2	3	4	0	0	0	0	0	0	0	2.6939904E7	2.4126324E7	2.8687432E7	2.9657594E7	3.0451902E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.261823E7	1.7515918E7	2.1597548E7	2.3998894E7	1.8598288E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11319	AIPGENE11319	AIPGENE11319		728			AIPGENE11319	0.9677	0.9947	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11320	AIPGENE11320	AIPGENE11320		467			AIPGENE11320	0.9837	0.9922	2	3	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	6869072.0	2781647.0	5397070.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIPGENE11321, AIPGENE11322, AIPGENE11323, AIPGENE7374, AIPGENE7375, AIPGENE7376, AIPGENE7377
AIPGENE11341	AIPGENE11341	AIPGENE11341		135			AIPGENE11341	1.0	0.999	2	17	17	17	5	0	2	3	4	3	0	0	0	0	0	0	5	0	2	3	4	3	0	0	0	0	0	0	5	0	2	3	4	3	0	0	0	0	0	0	1.6659534E7	1.6986826E7	1.088268E7	3.2222808E7	1.7697246E7	1.8461238E7	0.0	0.0	0.0	0.0	0.0	0.0	9469717.0	9840744.0	0.0	1.8550464E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11352	AIPGENE11352	AIPGENE11352		1554			AIPGENE11352	0.9993	0.9973	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4398595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11356	AIPGENE11356	AIPGENE11356		729			AIPGENE11356	1.0	0.9938	3	17	16	17	1	0	0	3	3	1	3	1	1	2	0	2	1	0	0	2	3	1	3	1	1	2	0	2	1	0	0	3	3	1	3	1	1	2	0	2	9375446.0	5947998.5	6042831.5	8158999.0	9145429.0	0.0	2.2019096E7	1.8527044E7	3.224023E7	1.4615426E7	0.0	1.8030794E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11362	AIPGENE11362	AIPGENE11362		466			AIPGENE11362	0.9999	0.9986	2	7	7	7	0	0	1	2	2	2	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
AIPGENE11363	AIPGENE11363	AIPGENE11363		440			AIPGENE11363	0.9322	0.998	1	5	5	5	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
